date,open,high,low,close,volume,SMA_20,EMA_20,WMA,RSI_14,Stoch_%K,Stoch_%D,BB_upper,BB_mid,BB_lower,ATR_14,OBV,CMF_20,MACD,MACD_signal,MACD_diff,ADX_14,Vortex_14+,Vortex_14-,CCI_20,Williams_%R_14,Ichimoku_Conversion,Ichimoku_Base,KAMA_10,ROC_10,Ultimate_Osc
2024-01-02,26.74,27.135,26.74,26.985,5594,,26.985,,,,,,,,0.0,5594,,,,,0.0,,,,,,,,,
2024-01-03,26.885,27.45,26.885,27.435,155674,,27.027857142857144,,,,,,,,0.0,161268,,,,,0.0,,,,,,,,,
2024-01-04,27.46,27.675,27.44,27.595,135569,,27.08187074829932,,,,,,,,0.0,296837,,,,,0.0,,,,,,,,,
2024-01-05,27.61,27.67,27.38,27.67,107485,,27.1378830579851,,,,,,,,0.0,404322,,,,,0.0,,,,,,,,,
2024-01-06,27.785,27.8,27.585,27.76,4602,,27.19713229055795,,,,,,,,0.0,408924,,,,,0.0,,,,,,,,,
2024-01-07,27.67,27.83,27.645,27.815,3637,,27.255976834314335,,,,,,,,0.0,412561,,,,,0.0,,,,,,,,,
2024-01-08,27.72,28.48,27.72,28.46,376595,,27.37064570723678,,,,,,,,0.0,789156,,,,,0.0,,,,,,,,,
2024-01-09,28.495,28.605,28.215,28.36,293396,,27.46486992559518,,,,,,,,0.0,495760,,,,,0.0,,,,,,,,,
2024-01-10,28.325,28.715,28.245,28.695,279107,,27.582025170776593,,,,,,,,0.0,774867,,,,,0.0,,,,,27.7275,,,,
2024-01-11,28.74,29.675,28.71,29.555,684335,,27.769927535464536,,,,,,,,0.0,1459202,,,,,0.0,,,,,28.28,,29.555,,
2024-01-12,29.685,30.655,29.575,30.125,708808,,27.99422015113458,,,,,,,,0.0,2168010,,,,,0.0,,,,,29.0175,,29.781671133111843,11.636094126366501,
2024-01-13,30.2505,30.39,30.125,30.36,5732,,28.219532517693192,,,,,,,,0.0,2173742,,,,,0.0,,,,,29.0175,,30.00984852116742,10.66156369600875,
2024-01-14,30.155,30.4,30.16,30.375,3585,,28.424815135055745,,,,,,,,0.0,2177327,,,,,0.0,,,,,29.12,,30.153058711353037,10.07428882043849,
2024-01-15,30.15,30.455,29.715,29.845,444816,,28.560070836479007,29.231571428571435,79.4406261914936,79.31034482758616,,,,,0.48821428571428604,1732511,,,,,0.0,,,,-20.689655172413836,29.15,,30.091838462960094,7.860498735092147,
2024-01-16,29.9,29.9,29.56,29.65,241333,,28.663873613957197,29.365523809523808,74.05865011981592,73.34217506631293,,,,,0.47762755102040844,1491178,,,,,0.0,1.4100294985250734,0.586283185840708,,-26.657824933687074,29.1875,,30.02600518035834,6.808357348703159,
2024-01-17,29.605,29.96,29.57,29.695,176310,,28.762076126913655,29.480095238095245,74.4881894841645,70.68702290076335,74.44651426488748,,,,0.47136844023323643,1667488,,,,,0.0,1.4004542013626033,0.613928841786525,,-29.312977099236647,29.435000000000002,,29.97688885836999,6.758943016358076,
2024-01-18,29.695,29.785,28.96,28.99,426419,,28.783783162445687,29.47914285714286,58.2227910531084,49.1603053435114,64.39650110352923,,,,0.4966278373594338,1241069,,,,,0.0,1.2065368567454797,0.7016689847009737,,-50.839694656488604,29.450000000000003,,29.953661886178875,1.8622628250175601,
2024-01-19,29.0,29.01,28.645,28.715,312025,,28.777232385069908,29.428238095238097,53.330820715656316,36.80781758957651,52.218381944617086,,,,0.4872258489766172,929044,,,,,0.0,1.1693048864418445,0.8107364074328974,,-63.192182410423484,29.65,,29.93543882059031,1.2517630465444303,
2024-01-20,28.554727272727273,28.735,28.554727272727273,28.665,2161,,28.76654358649182,29.36071428571429,52.467634937227714,33.88704318936874,39.951722040818886,,,,0.46530062599776784,926883,,,,,0.0,1.1292796700740573,0.8658418518099407,,-66.11295681063126,29.60486363636364,,29.92926566019045,-0.10454783063251834,
2024-01-21,28.735,28.79,28.595,28.76,2302,28.7755,28.765920387778316,29.297238095238097,53.991350078257895,35.434412265758155,35.376424348234465,30.783732805229516,28.7755,26.767267194770486,0.44599343842649875,929185,0.07456550539180044,,,,0.0,1.1263764549301256,0.8625742375349998,-2.2036071401358996,-64.56558773424184,29.504863636363638,,29.861445683359914,-2.6899001860937175,
2024-01-22,28.705,29.215,28.6,29.035,246899,28.877999999999997,28.791547017513714,29.261428571428578,58.17139992607879,33.60655737704917,34.30933761072536,30.7119203908567,28.877999999999997,27.044079609143292,0.4580653356817487,1176084,0.09257420550911856,,,,0.0,1.1190933784337846,0.8914770397703977,8.74187770255196,-66.39344262295083,29.504863636363638,,29.768291666848945,-3.618257261410788,
2024-01-23,29.1,29.385,29.025,29.19,273442,28.965750000000003,28.829494920607647,29.240809523809528,60.35757945568209,39.21161825726142,36.084195966689585,30.6790750567245,28.965750000000003,27.252424943275507,0.4510606688473383,1449526,0.05427558756649542,,,,0.0,1.1096914485704725,0.8846470573097608,23.10522681825537,-60.788381742738586,29.504863636363638,,29.690998896947526,-3.853754940711456,
2024-01-24,29.23,29.385,28.795,28.895,252361,29.03075,28.835733499597396,29.172952380952385,54.51744326200587,16.20135913084875,29.673178255053113,30.625677192695644,29.03075,27.43582280730436,0.4609849067868141,1197165,0.009609969013488954,,,,0.0,1.0716743844732914,0.9018826387307369,1.0845144730369025,-83.79864086915126,29.257363636363635,,29.56065286459981,-4.872427983539096,
2024-01-25,28.895,29.31,28.655,29.185,267218,29.106500000000004,28.868996975826214,29.14185714285715,58.743578416386924,30.009089728606575,28.474022372238917,30.574584125654933,29.106500000000004,27.638415874345075,0.47484312773061294,1464383,0.020839826293804365,,,,0.0,0.9890674900282258,1.050289545870162,-4.098117945255806,-69.99091027139342,29.257363636363635,,29.540520947383012,-2.211425699447144,
2024-01-26,29.085,29.3,29.01,29.035,157262,29.17025,28.884806787652288,29.09428571428571,55.85275821120594,25.27388413146439,23.828110996973237,30.503450941343804,29.17025,27.837049058656195,0.4616400471784262,1307121,-0.0055707369812475205,,,,0.0,0.9066157799047379,1.2239568464231516,-5.171590786605672,-74.72611586853562,29.169863636363637,,29.515356520020248,-2.07419898819561,
2024-01-27,28.92,29.23,28.92,29.225,3706,29.240750000000002,28.917206141209213,29.08242857142857,58.62987738225189,35.27244893077557,30.185140930282177,30.420073004948183,29.240750000000002,28.06142699505182,0.45080861523710997,1310827,-0.005466115142076449,0.3091488625719947,,,0.0,0.8023058107624389,1.1903114186851214,-13.653086413674375,-64.72755106922443,28.969863636363637,28.697499999999998,29.506091278259834,-1.5827580400740826,
2024-01-28,29.04,29.195,29.04,29.055,1424,29.2705,28.930329365855954,29.058714285714284,55.27919941522757,26.326364636655008,28.957565899631657,30.398440157987118,29.2705,28.14255984201288,0.43182228557731656,1309403,-0.08073275662887389,0.28464229269884456,,,0.0,0.8096112457294218,1.1945276402329812,-25.08617419529873,-73.67363536334499,28.969863636363637,28.770000000000003,29.502859737015886,0.22421524663677572,
2024-01-29,29.1,29.23,28.78,28.93,248040,29.298999999999996,28.930297997679197,29.03090476190476,52.885887643233424,26.704618967524834,29.434477511651803,30.36031333733257,29.298999999999996,28.23768666266742,0.4331206937503653,1061363,-0.08307839792339511,0.2522266918842817,,,36.96120425820653,0.8321818727965472,1.2078162300602338,-48.420331447341624,-73.29538103247516,28.990000000000002,29.0175,29.4921641637532,0.7487375935921987,
2024-01-30,28.94,29.11,28.89,29.025,159827,29.315500000000004,28.939317235995464,29.024476190476193,54.49825450921533,33.46487255789867,28.83195205402617,30.348625839382606,29.315500000000004,28.2823741606174,0.41789778705391056,1221190,-0.13265359021713324,0.23153382296251124,,,35.35666176687,0.8756720972664008,1.1349845801107645,-49.283672126273395,-66.53512744210133,28.9925,29.0175,29.47663395957586,1.2558869701726825,46.863437579326536
2024-01-31,29.1,29.27,29.035,29.145,172754,29.294999999999998,28.95890607066256,29.040000000000003,56.52230653782079,47.97901426143494,36.049501928952814,30.32456787051656,29.294999999999998,28.265432129483436,0.40554794512148845,1393944,-0.2770681956502834,0.22225554875927145,,,34.21327324047847,0.8951738539560471,1.1184991216149025,-25.434933668833043,-52.02098573856506,29.020000000000003,29.12,29.464810133425903,1.3386648122392142,51.25534491285488
2024-02-01,29.155,30.86,29.155,30.895,1589631,29.333499999999997,29.143295968694698,29.294095238095238,74.40396501725421,101.51825853773957,60.98738178569105,30.52861547559221,29.333499999999997,28.138384524407783,0.4990802347556679,2983575,0.1010595385562729,0.3520545584432355,,,35.328091946000875,1.0227441250285187,0.8235369609856257,147.90347524412527,1.5182585377395763,29.7575,29.252499999999998,29.69346374083781,6.406061649733079,68.83709300578592
2024-02-02,31.0,31.075,30.32,30.45,864555,29.338,29.267743971676154,29.47071428571428,66.8722499632453,75.20109656242109,74.8994564538652,30.549112711517804,29.338,28.126887288482198,0.5173602179874058,2119020,-0.011503926317032882,0.41423834599114784,,,36.55019719059275,1.2401972641027705,0.6873740224139316,183.10389574244584,-24.798903437578918,29.865000000000002,29.3975,29.750065553669934,4.316546762589922,64.11800601229888
2024-02-03,28.225,30.61,28.225,30.35,6294,29.336749999999995,29.370815974373663,29.617476190476197,65.27321673238019,74.56140350877199,83.7602528696442,30.54362312920621,29.336749999999995,28.12987687079378,0.6507630595597338,2112726,-0.011142353002870548,0.45025996477095376,,,34.04504347941027,0.9576669707104486,0.7853957636566327,65.83306752944458,-25.438596491228015,29.65,29.645,29.811335969271873,5.035473265270815,70.94822150284224
2024-02-04,30.57,30.57,30.345,30.38,1695,29.3635,29.466928738719027,29.75219047619048,65.53943623633045,75.61403508771927,75.12551171963744,30.636170813682785,29.3635,28.09082918631721,0.6203514124483244,2114421,0.04110368624446002,0.47574402546999295,0.36667354799190477,0.10907047747808818,31.718829319026536,1.1888888888888884,0.796666666666666,161.73648291438334,-24.38596491228073,29.65,29.65,29.859541432010133,4.094569127976701,70.23688178712821
2024-02-05,30.3,30.44,29.955,30.2,378538,29.391000000000002,29.536745049317215,29.847476190476193,62.4461716771081,69.29824561403505,73.1578947368421,30.710164887343506,29.391000000000002,28.071835112656498,0.6106834544163015,1735883,0.061279413648386655,0.47592961119750044,0.38852476063302394,0.0874048505644765,30.058024884051658,1.1471251409244636,0.8562570462232237,115.01784304123417,-30.701754385964936,29.65,29.65,29.886884503104497,4.012398828999481,70.26721690610758
2024-02-06,30.25,30.64,30.2,30.33,365594,29.42275,29.612293139858433,29.948999999999995,63.77591352618892,73.85964912280696,72.92397660818709,30.79898571745541,29.42275,28.046514282544592,0.5984917791008514,2101477,0.04420559730689437,0.4810216842182271,0.4070241453500646,0.07399753886816252,28.223739886298223,1.125698324022346,0.8541899441340778,125.13136893242147,-26.140350877193036,29.65,29.65,29.92065946004655,3.7810094097519142,68.38769504970455
2024-02-07,30.34,30.635,30.21,30.21,221154,29.483749999999997,29.66921760272906,30.023666666666667,61.607368923532974,69.64912280701758,70.93567251461985,30.885762392955208,29.483749999999997,28.081737607044786,0.5860995091650764,1880323,0.07737557832369756,0.4699568219499284,0.4196106806700374,0.05034614127989101,26.520475245527173,1.1553784860557763,0.8520204894706882,102.37973932657368,-30.350877192982423,29.65,29.65,29.944863650865265,3.975219411461026,65.80399987017492
2024-02-08,30.22,30.33,29.65,29.75,269759,29.535499999999995,29.676911164373912,30.024476190476193,54.02403839930138,53.508771929824555,65.67251461988302,30.89598116488248,29.535499999999995,28.175018835117513,0.5928066870818566,1610564,0.07832303145962607,0.4192369803214895,0.41953594060032784,-0.0002989602788383561,25.68389600846396,1.1072644721906917,0.8785471055618611,46.11905231520098,-46.49122807017545,29.65,29.65,29.936394887685843,2.834427929484965,53.868768154966645
2024-02-09,29.83,30.225,29.67,30.15,222111,29.60975,29.721967243957348,30.073238095238086,58.77591536805214,67.54385964912275,63.56725146198829,30.933692880187806,29.60975,28.28580711981219,0.5901062094331524,1832675,0.10363101882061579,0.40663041516733855,0.41695483551373,-0.010324420346391472,24.90707243119098,1.067217630853994,0.8925619834710738,51.10618942154251,-32.45614035087724,29.65,29.65,29.949309517944332,3.875968992248062,59.96552623196091
2024-02-10,30.2755,30.2755,30.035,30.21,1851,29.68225,29.76844655405665,30.11938095238095,59.4528866564759,69.64912280701758,63.56725146198829,30.970444375861028,29.68225,28.39405562413897,0.5651343373307844,1834526,0.10350756553742614,0.3969058365973659,0.4129450357304572,-0.01603919913309132,24.093238278571587,1.1182610626839147,0.878352118150019,62.20736436937666,-30.350877192982423,29.65,29.65,29.96420252459043,3.6541430777148785,47.20718712301203
